date,rented_bike_count,hour,temperature,humidity,wind_speed,visibility,dew_point_temperature,solar_radiation,rainfall,snowfall,seasons,holiday,functioning_day,season_spring,season_summer,season_autumn,season_winter
05/03/2018,322,11,0.1548223350253807,0.673469387755102,0.25675675675675674,2000,0.2,1.42,0,0,Spring,No Holiday,Yes,1,0,0,0
05/03/2018,438,12,0.19289340101522842,0.5918367346938775,0.3243243243243243,2000,-0.1,1.85,0,0,Spring,No Holiday,Yes,1,0,0,0
05/03/2018,465,13,0.21065989847715738,0.5204081632653061,0.27027027027027023,2000,-1.2,1.42,0,0,Spring,No Holiday,Yes,1,0,0,0
05/03/2018,550,14,0.25380710659898476,0.4489795918367347,0.25675675675675674,2000,-1.7,2.46,0,0,Spring,No Holiday,Yes,1,0,0,0
05/03/2018,637,15,0.2614213197969543,0.4387755102040816,0.33783783783783783,2000,-1.7,2.45,0,0,Spring,No Holiday,Yes,1,0,0,0
05/03/2018,718,16,0.27918781725888325,0.3979591836734694,0.16216216216216214,2000,-2.4,1.96,0,0,Spring,No Holiday,Yes,1,0,0,0
05/03/2018,865,17,0.25380710659898476,0.4387755102040816,0.18918918918918917,2000,-2,1.12,0,0,Spring,No Holiday,Yes,1,0,0,0
05/03/2018,1155,18,0.20558375634517767,0.47959183673469385,0.22972972972972971,2000,-2.5,0.34,0,0,Spring,No Holiday,Yes,1,0,0,0
05/03/2018,782,19,0.14720812182741116,0.5408163265306123,0.22972972972972971,2000,-3,0.02,0,0,Spring,No Holiday,Yes,1,0,0,0
05/03/2018,578,20,0.10913705583756345,0.5816326530612245,0.17567567567567569,2000,-3.4,0,0,0,Spring,No Holiday,Yes,1,0,0,0
05/03/2018,533,21,0.07868020304568528,0.6020408163265306,0.2027027027027027,2000,-4.1,0,0,0,Spring,No Holiday,Yes,1,0,0,0
05/03/2018,466,22,0.05837563451776649,0.6428571428571429,0.13513513513513511,2000,-4,0,0,0,Spring,No Holiday,Yes,1,0,0,0
05/03/2018,274,23,0.048223350253807105,0.6122448979591837,0.17567567567567569,2000,-5,0,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,224,0,0.03299492385786802,0.7040816326530612,0.10810810810810811,2000,-3.7,0,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,188,1,0.020304568527918784,0.6836734693877551,0.10810810810810811,2000,-4.6,0,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,122,2,0.007614213197969543,0.7244897959183674,0.12162162162162161,1999,-4.3,0,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,82,3,0.002538071065989848,0.7244897959183674,0.05405405405405406,2000,-4.5,0,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,79,4,0.012690355329949238,0.7653061224489796,0.08108108108108107,1967,-4.3,0,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,80,5,0.022842639593908632,0.7959183673469388,0.08108108108108107,1687,-4.2,0,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,214,6,0.025380710659898477,0.7857142857142857,0.05405405405405406,1578,-4.5,0,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,583,7,0.025380710659898477,0.7959183673469388,0.08108108108108107,1484,-4.3,0,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,997,8,0.017766497461928935,0.7755102040816326,0.13513513513513511,1461,-4.4,0.2,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,556,9,0.030456852791878174,0.6326530612244898,0.10810810810810811,1338,-5.2,0.85,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,380,10,0.09390862944162437,0.5204081632653061,0.17567567567567569,1596,-5.5,1.56,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,475,11,0.1598984771573604,0.41836734693877553,0.17567567567567569,1519,-6,2.12,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,504,12,0.21573604060913706,0.3469387755102041,0.25675675675675674,1876,-6.4,2.55,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,528,13,0.23604060913705585,0.2755102040816326,0.2972972972972973,1816,-8.7,2.65,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,567,14,0.23350253807106597,0.2755102040816326,0.3918918918918919,1880,-8.8,2.32,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,616,15,0.2563451776649746,0.24489795918367346,0.24324324324324323,1839,-9.6,2.12,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,680,16,0.26903553299492383,0.2653061224489796,0.25675675675675674,1955,-8.1,1.75,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,883,17,0.25888324873096447,0.2755102040816326,0.37837837837837834,1826,-8,1.22,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,1246,18,0.22081218274111675,0.2857142857142857,0.43243243243243246,2000,-8.8,0.49,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,833,19,0.18020304568527917,0.30612244897959184,0.36486486486486486,2000,-9.3,0.02,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,666,20,0.1548223350253807,0.3163265306122449,0.37837837837837834,2000,-9.8,0,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,625,21,0.13959390862944163,0.336734693877551,0.43243243243243246,1995,-9.5,0,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,514,22,0.11421319796954316,0.40816326530612246,0.17567567567567569,1871,-7.9,0,0,0,Spring,No Holiday,Yes,1,0,0,0
06/03/2018,361,23,0.08883248730964467,0.4489795918367347,0.12162162162162161,1905,-7.6,0,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,289,0,0.07106598984771574,0.45918367346938777,0.22972972972972971,1493,-7.9,0,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,194,1,0.07106598984771574,0.46938775510204084,0.27027027027027023,1709,-7.6,0,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,134,2,0.06598984771573604,0.5102040816326531,0.17567567567567569,1962,-6.8,0,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,92,3,0.0685279187817259,0.5612244897959183,0.2027027027027027,1989,-5.4,0,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,49,4,0.06598984771573604,0.6224489795918368,0.22972972972972971,1998,-4.1,0,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,97,5,0.06345177664974619,0.6428571428571429,0.17567567567567569,1987,-3.8,0,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,232,6,0.06091370558375635,0.6632653061224489,0.24324324324324323,1989,-3.5,0,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,598,7,0.05583756345177666,0.6632653061224489,0.25675675675675674,2000,-3.7,0,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,1032,8,0.06598984771573604,0.6428571428571429,0.21621621621621623,1857,-3.7,0.14,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,566,9,0.09644670050761421,0.5918367346938775,0.27027027027027023,1785,-3.7,0.49,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,410,10,0.1319796954314721,0.5306122448979592,0.2027027027027027,1808,-3.8,0.74,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,441,11,0.20304568527918782,0.4387755102040816,0.22972972972972971,1909,-3.8,1.74,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,550,12,0.2436548223350254,0.3979591836734694,0.24324324324324323,1982,-3.7,2.09,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,509,13,0.25126903553299496,0.3979591836734694,0.25675675675675674,1911,-3.4,1.61,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,505,14,0.2487309644670051,0.3877551020408163,0.12162162162162161,1908,-3.8,0.93,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,620,15,0.25888324873096447,0.3469387755102041,0.31081081081081074,1919,-4.9,1.19,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,646,16,0.2639593908629442,0.3673469387755102,0.43243243243243246,1963,-4,1.02,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,849,17,0.2639593908629442,0.37755102040816324,0.13513513513513511,2000,-3.6,0.67,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,1365,18,0.2436548223350254,0.42857142857142855,0.27027027027027023,2000,-2.7,0.14,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,799,19,0.22588832487309646,0.4489795918367347,0.31081081081081074,2000,-2.7,0,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,587,20,0.21573604060913706,0.46938775510204084,0.13513513513513511,1977,-2.4,0,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,411,21,0.200507614213198,0.5714285714285714,0.18918918918918917,1975,-0.3,0,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,147,22,0.18274111675126906,0.6122448979591837,0.18918918918918917,1928,0,0,0,0,Spring,No Holiday,Yes,1,0,0,0
07/03/2018,48,23,0.15228426395939088,0.8061224489795918,0.27027027027027023,918,2.6,0,0,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,49,0,0.1319796954314721,0.8469387755102041,0.2027027027027027,733,2.5,0,0.5,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,23,1,0.11928934010152285,0.8775510204081632,0.09459459459459459,717,2.5,0,0,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,19,2,0.10659898477157362,0.8979591836734694,0.12162162162162161,553,2.3,0,0,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,12,3,0.09644670050761421,0.9183673469387755,0.10810810810810811,448,2.3,0,2,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,8,4,0.08375634517766498,0.9183673469387755,0.17567567567567569,682,1.8,0,0,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,17,5,0.07868020304568528,0.9183673469387755,0.16216216216216214,974,1.6,0,0,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,32,6,0.07868020304568528,0.9081632653061225,0.02702702702702703,903,1.4,0,1.5,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,64,7,0.07614213197969544,0.9183673469387755,0.09459459459459459,578,1.5,0,0,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,88,8,0.07614213197969544,0.9591836734693877,0.040540540540540536,444,2.1,0.01,0,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,100,9,0.08629441624365482,0.9183673469387755,0.2027027027027027,386,1.9,0.21,0.5,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,165,10,0.09137055837563453,0.8979591836734694,0.35135135135135137,681,1.7,0.44,0,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,290,11,0.11421319796954316,0.8367346938775511,0.27027027027027023,1226,1.6,0.73,0,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,375,12,0.14213197969543148,0.7346938775510204,0.4054054054054054,1700,0.9,0.89,0,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,405,13,0.1700507614213198,0.6632653061224489,0.43243243243243246,1651,0.5,1.76,0,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,452,14,0.19543147208121828,0.6326530612244898,0.3243243243243243,1758,0.8,1.64,0,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,555,15,0.23350253807106597,0.5408163265306123,0.4459459459459459,1896,0.1,2.23,0,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,594,16,0.24111675126903553,0.5714285714285714,0.4189189189189189,994,1.1,1.1,0,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,757,17,0.1903553299492386,0.6530612244897959,0.581081081081081,538,1.1,0.88,0,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,1091,18,0.14974619289340102,0.6938775510204082,0.45945945945945943,543,0.4,0.38,0,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,683,19,0.11421319796954316,0.7346938775510204,0.36486486486486486,529,-0.1,0.03,0,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,586,20,0.08375634517766498,0.7551020408163265,0.35135135135135137,494,-0.8,0,0,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,533,21,0.07868020304568528,0.7551020408163265,0.43243243243243246,465,-1,0,0,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,498,22,0.07106598984771574,0.7551020408163265,0.28378378378378377,469,-1.3,0,0,0,Spring,No Holiday,Yes,1,0,0,0
08/03/2018,315,23,0.07106598984771574,0.7448979591836735,0.24324324324324323,468,-1.5,0,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,272,0,0.07614213197969544,0.7346938775510204,0.31081081081081074,473,-1.5,0,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,228,1,0.07106598984771574,0.7448979591836735,0.35135135135135137,413,-1.5,0,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,155,2,0.07106598984771574,0.7551020408163265,0.16216216216216214,415,-1.3,0,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,105,3,0.0685279187817259,0.7653061224489796,0.09459459459459459,417,-1.2,0,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,66,4,0.06345177664974619,0.7755102040816326,0.13513513513513511,403,-1.3,0,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,88,5,0.06345177664974619,0.7755102040816326,0.09459459459459459,544,-1.3,0,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,195,6,0.06345177664974619,0.7244897959183674,0.14864864864864866,1055,-2.2,0,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,574,7,0.04060913705583757,0.7755102040816326,0.09459459459459459,1024,-2.1,0,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,1041,8,0.045685279187817264,0.6836734693877551,0.09459459459459459,1917,-3.6,0.19,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,570,9,0.08883248730964467,0.6122448979591837,0.17567567567567569,1969,-3.5,0.71,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,361,10,0.1218274111675127,0.5510204081632653,0.17567567567567569,1921,-3.7,0.78,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,444,11,0.14974619289340102,0.5204081632653061,0.09459459459459459,1866,-3.4,0.91,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,510,12,0.17258883248730963,0.5204081632653061,0.13513513513513511,1617,-2.6,1.13,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,509,13,0.1903553299492386,0.4489795918367347,0.27027027027027023,1526,-3.9,1.24,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,542,14,0.20304568527918782,0.42857142857142855,0.2027027027027027,1690,-4.1,1.24,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,611,15,0.19543147208121828,0.5204081632653061,0.3918918918918919,670,-1.8,0.94,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,686,16,0.2436548223350254,0.3877551020408163,0.22972972972972971,1052,-4,1.71,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,834,17,0.22588832487309646,0.46938775510204084,0.24324324324324323,789,-2.1,1,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,1231,18,0.17766497461928935,0.5612244897959183,0.27027027027027023,705,-1.4,0.35,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,718,19,0.1370558375634518,0.6122448979591837,0.527027027027027,990,-1.7,0.02,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,535,20,0.10913705583756345,0.6836734693877551,0.14864864864864866,1125,-1.2,0,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,537,21,0.08883248730964467,0.7040816326530612,0.18918918918918917,1177,-1.6,0,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,521,22,0.07360406091370558,0.7040816326530612,0.16216216216216214,1179,-2.2,0,0,0,Spring,No Holiday,Yes,1,0,0,0
09/03/2018,309,23,0.06345177664974619,0.7346938775510204,0.2027027027027027,1071,-2,0,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,328,0,0.05329949238578681,0.7551020408163265,0.18918918918918917,970,-2,0,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,305,1,0.050761421319796954,0.7653061224489796,0.13513513513513511,658,-1.9,0,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,241,2,0.04060913705583757,0.8061224489795918,0.12162162162162161,685,-1.6,0,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,139,3,0.03299492385786802,0.8163265306122449,0.08108108108108107,705,-1.7,0,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,91,4,0.022842639593908632,0.826530612244898,0.08108108108108107,620,-1.9,0,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,79,5,0.020304568527918784,0.8163265306122449,0.040540540540540536,565,-2.2,0,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,74,6,0.02791878172588833,0.7959183673469388,0.14864864864864866,538,-2.3,0,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,208,7,0.022842639593908632,0.7959183673469388,0.14864864864864866,535,-2.5,0,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,340,8,0.03807106598984772,0.7448979591836735,0.16216216216216214,466,-2.8,0.11,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,381,9,0.0685279187817259,0.7244897959183674,0.17567567567567569,418,-2,0.3,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,416,10,0.08883248730964467,0.6632653061224489,0.3243243243243243,539,-2.4,0.87,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,497,11,0.14467005076142134,0.5918367346938775,0.31081081081081074,700,-1.9,2.08,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,650,12,0.18020304568527917,0.5102040816326531,0.2972972972972973,909,-2.6,2.47,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,757,13,0.2081218274111675,0.42857142857142855,0.4189189189189189,1261,-3.9,2.66,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,906,14,0.23350253807106597,0.3877551020408163,0.35135135135135137,1377,-4.4,2.53,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,931,15,0.20558375634517767,0.3673469387755102,0.6351351351351351,1964,-6.1,2.23,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,972,16,0.21065989847715738,0.37755102040816324,0.5135135135135135,1867,-5.5,1.73,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,829,17,0.19543147208121828,0.46938775510204084,0.37837837837837834,1635,-3.2,1.05,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,664,18,0.15736040609137056,0.6224489795918368,0.43243243243243246,1411,-0.7,0.4,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,573,19,0.13451776649746192,0.6836734693877551,0.35135135135135137,1314,-0.3,0.02,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,447,20,0.1319796954314721,0.7040816326530612,0.24324324324324323,1196,0,0,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,470,21,0.12690355329949238,0.7448979591836735,0.2972972972972973,1173,0.5,0,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,421,22,0.12690355329949238,0.7653061224489796,0.2972972972972973,1084,0.9,0,0,0,Spring,No Holiday,Yes,1,0,0,0
10/03/2018,345,23,0.12944162436548223,0.7653061224489796,0.18918918918918917,950,1,0,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,376,0,0.12944162436548223,0.7857142857142857,0.25675675675675674,718,1.3,0,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,222,1,0.1218274111675127,0.8163265306122449,0.17567567567567569,583,1.6,0,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,171,2,0.11928934010152285,0.7959183673469388,0.2027027027027027,466,1.1,0,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,115,3,0.11167512690355332,0.8163265306122449,0.21621621621621623,393,1.2,0,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,80,4,0.10659898477157362,0.826530612244898,0.17567567567567569,333,1.2,0,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,45,5,0.09898477157360407,0.8673469387755102,0.21621621621621623,264,1.6,0,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,63,6,0.08629441624365482,0.8673469387755102,0.2027027027027027,234,1.1,0,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,119,7,0.07360406091370558,0.8571428571428571,0.25675675675675674,241,0.4,0,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,212,8,0.07106598984771574,0.8367346938775511,0.16216216216216214,240,0,0.19,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,289,9,0.09898477157360407,0.7857142857142857,0.27027027027027023,263,0.2,0.65,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,394,10,0.14974619289340102,0.7040816326530612,0.35135135135135137,330,0.6,1.43,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,425,11,0.19289340101522842,0.5510204081632653,0.21621621621621623,430,-1.1,2.06,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,666,12,0.23350253807106597,0.40816326530612246,0.35135135135135137,592,-3.7,2.47,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,843,13,0.2614213197969543,0.3163265306122449,0.28378378378378377,885,-6.1,2.67,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,1154,14,0.29441624365482233,0.20408163265306123,0.36486486486486486,1647,-10.6,2.69,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,1294,15,0.3020304568527919,0.2653061224489796,0.37837837837837834,1338,-7,2.34,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,1205,16,0.3020304568527919,0.25510204081632654,0.36486486486486486,1424,-7.5,1.83,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,1028,17,0.2817258883248731,0.25510204081632654,0.27027027027027023,1765,-8.2,1.19,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,776,18,0.2385786802030457,0.22448979591836735,0.3918918918918919,1995,-11.2,0.55,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,596,19,0.19796954314720813,0.2857142857142857,0.25675675675675674,1982,-9.6,0.04,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,530,20,0.1700507614213198,0.32653061224489793,0.25675675675675674,1722,-8.8,0,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,533,21,0.14467005076142134,0.3469387755102041,0.13513513513513511,1520,-8.9,0,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,419,22,0.13451776649746192,0.3163265306122449,0.31081081081081074,1842,-10.5,0,0,0,Spring,No Holiday,Yes,1,0,0,0
11/03/2018,288,23,0.10659898477157362,0.3469387755102041,0.22972972972972971,1476,-10.3,0,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,222,0,0.08883248730964467,0.46938775510204084,0.14864864864864866,1040,-7,0,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,163,1,0.07360406091370558,0.5204081632653061,0.10810810810810811,1119,-6.2,0,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,95,2,0.0685279187817259,0.46938775510204084,0.05405405405405406,1363,-7.7,0,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,60,3,0.05837563451776649,0.4897959183673469,0.10810810810810811,1448,-7.6,0,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,47,4,0.07106598984771574,0.5306122448979592,0.08108108108108107,1249,-6.1,0,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,106,5,0.08375634517766498,0.5408163265306123,0.05405405405405406,1208,-5.3,0,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,261,6,0.07106598984771574,0.5816326530612245,0.09459459459459459,920,-4.8,0,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,662,7,0.07614213197969544,0.5408163265306123,0.06756756756756756,1094,-5.6,0,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,1066,8,0.09644670050761421,0.47959183673469385,0.10810810810810811,1229,-6.5,0.06,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,604,9,0.1218274111675127,0.4387755102040816,0.13513513513513511,1200,-6.7,0.18,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,406,10,0.16751269035532995,0.40816326530612246,0.13513513513513511,1061,-6,0.65,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,463,11,0.23350253807106597,0.336734693877551,0.14864864864864866,892,-6.2,1.54,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,581,12,0.2969543147208122,0.32653061224489793,0.21621621621621623,690,-4.4,1.99,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,588,13,0.34517766497461927,0.3469387755102041,0.24324324324324323,458,-1.9,2.23,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,603,14,0.37817258883248733,0.3469387755102041,0.37837837837837834,403,-0.8,2.22,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,694,15,0.38832487309644675,0.32653061224489793,0.3918918918918919,458,-1.3,2.02,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,752,16,0.3680203045685279,0.3469387755102041,0.4189189189189189,471,-1.2,1.59,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,931,17,0.3477157360406091,0.3877551020408163,0.35135135135135137,436,-0.3,1,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,1425,18,0.3096446700507614,0.4387755102040816,0.37837837837837834,463,0,0.41,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,946,19,0.26903553299492383,0.47959183673469385,0.27027027027027023,425,-0.2,0.03,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,801,20,0.2385786802030457,0.5102040816326531,0.28378378378378377,391,-0.5,0,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,771,21,0.22081218274111675,0.5,0.22972972972972971,464,-1.4,0,0,0,Spring,No Holiday,Yes,1,0,0,0
12/03/2018,695,22,0.19796954314720813,0.5,0.013513513513513514,528,-2.2,0,0,0,Spring,No Holiday,Yes,1,0,0,0
